dyadid,year,ccode,ctry,conflictid,sidea2nd,side_b,sideb2nd,rebbest2010,lnintv_ratiolag,lnratio_scale,multreb,lnbdbest,lnarea,age,lagpolityalt,laggdpper,lnlagtpop,lngov,lagrebdum2010,lagreb2010
306,2002,775,Burma,23,,KNU,,0,0,-3.3524072,1,4.6347289,11.95708,36,-7,6.5624442,10.84228,4.1743875,0,0
306,2003,775,Burma,23,,KNU,,0,0,-3.6888795,1,3.713572,11.95708,37,-7,6.5792513,10.86228,4.2904596,0,0
306,2004,775,Burma,23,,KNU,,0,0,-3.6243408,1,0,11.95708,38,-7,6.5998707,10.88227,0,0,0
306,2005,775,Burma,23,,KNU,,0,0,-3.6243408,1,3.7612,11.95708,39,-8,6.6280413,10.90226,4.8903489,0,0
306,2006,775,Burma,23,,KNU,,0,0,-3.2188756,1,4.6539602,11.95708,40,-8,,10.92187,5.3565865,0,0
306,2007,775,Burma,23,,KNU,,0,0,-3.3524072,1,4.6539602,11.95708,41,-8,,10.94109,5.3278761,0,0
306,2008,775,Burma,23,,KNU,,0,0,-3.6243408,1,3.5553479,11.95708,42,-8,,10.95996,0,0,0
307,1996,775,Burma,67,,SSA,,0,,-2.5133061,1,3.2958369,12.2385,10,-7,6.4551988,10.71677,4.6913481,0,0
307,1997,775,Burma,67,,SSA,,0,0,-2.3787465,1,4.9767342,12.2385,11,-7,6.4754329,10.7347,6.5072775,0,0
307,1998,775,Burma,67,,SSA,,0,0,-3.2188756,1,3.258096,12.2385,12,-7,6.4907236,10.7451,4.94876,0,0
307,1999,775,Burma,67,,SSA,,0,0,-3.2188756,1,3.258096,12.2385,13,-7,6.50279,10.70318,0,0,0
307,2000,775,Burma,67,,SSA,,0,0,-3.4011972,1,4.2484951,12.2385,14,-7,6.5161929,10.71573,4.4188404,0,0
307,2001,775,Burma,67,,SSA,,0,0,-3.4011972,1,4.7706852,12.2385,15,-7,6.5381398,10.7279,0,0,0
307,2002,775,Burma,67,,SSA,,0,0,-3.3524072,1,5.1984968,12.2385,16,-7,6.5624442,10.84228,4.1743875,0,0
307,2003,775,Burma,67,,SSA,,0,0,-3.6888795,1,0,12.2385,17,-7,6.5792513,10.86228,4.2904596,0,0
307,2004,775,Burma,67,,SSA,,0,0,-3.6243408,1,0,12.2385,18,-7,6.5998707,10.88227,0,0,0
307,2005,775,Burma,67,,SSA,,0,0,-3.6243408,1,3.367296,12.2385,19,-8,6.6280413,10.90226,4.8903489,0,0
307,2006,775,Burma,67,,SSA,,0,0,-3.2188756,1,4.0073328,12.2385,20,-8,,10.92187,5.3565865,0,0
307,2007,775,Burma,67,,SSA,,0,0,-3.3524072,1,3.258096,12.2385,21,-8,,10.94109,5.3278761,0,0
307,2008,775,Burma,67,,SSA,,0,0,-3.6243408,1,3.4965079,12.2385,22,-8,,10.95996,0,0,0
308,1989,775,Burma,67,,MTA,,,,,1,0,12.2385,4,-6,6.2146082,10.5926,0,,
308,1990,775,Burma,67,,MTA,,0,0,,1,0,12.2385,5,-6,6.5381398,10.61155,0,0,0
308,1991,775,Burma,67,,MTA,,0,0,,1,0,12.2385,6,-7,6.3350544,10.62992,0,0,0
308,1992,775,Burma,67,,MTA,,0,0,-2.4005654,1,0,12.2385,7,-7,6.3699012,10.6347,4.3694477,0,0
308,1993,775,Burma,67,,MTA,,0,0,-2.8302178,1,5.0875959,12.2385,8,-7,6.3919172,10.65332,0,0,0
308,1994,775,Burma,67,,MTA,,0,0,-2.7206292,1,6.9744792,12.2385,9,-7,6.4150968,10.67165,0,0,0
308,1995,775,Burma,67,,MTA,,0,0,-3.0647252,1,5.1761498,12.2385,10,-7,6.4361506,10.69017,0,0,0
308,1996,775,Burma,67,,MTA,,0,0,-2.5133061,1,3.2958369,12.2385,11,-7,6.4551988,10.71677,0,0,0
309,1989,,,,,,,0,,,,,,,,,,0,,
309,1990,,,,,,,0,,,,,,,,,,3.4965076,0,0
310,1990,,,,,,,0,,,,,,,,,,0,0,0
311,1992,775,Burma,56,,KNPP,,0,,-2.4005654,1,6.0038872,10.28381,35,-7,6.3699012,10.6347,4.3694477,,
311,1996,775,Burma,56,,KNPP,,0,,-2.5133061,1,4.8283138,10.28381,39,-7,6.4551988,10.71677,4.6913481,0,0
311,2005,,,,,,,0,,,,,,,,,,4.8903489,0,0
312,1991,775,Burma,25,,Rohingya Solidarity Organisation,,0,,-2.453408,1,3.9318261,11.54199,0,-7,6.3350544,10.62992,0,0,0
312,1992,775,Burma,25,,Rohingya Solidarity Organisation,,0,0,-2.4005654,1,3.258096,11.54199,1,-7,6.3699012,10.6347,4.3694477,0,0
312,1993,775,Burma,25,,Rohingya Solidarity Organisation,,0,0,-2.8302178,1,0,11.54199,2,-7,6.3919172,10.65332,0,0,0
312,1994,775,Burma,25,,Rohingya Solidarity Organisation,,0,0,-2.7206292,1,4.70048,11.54199,3,-7,6.4150968,10.67165,0,0,0
313,1992,750,India,227,,BDSF/NDFB,,0,,-4.4159284,1,0,10.89607,0,8,7.3672285,13.65494,0,0,0
313,1993,750,India,227,,BDSF/NDFB,,0,0,-4.2165122,1,3.258096,10.89607,1,8,7.4092336,13.67374,4.0430512,1,83
313,1994,750,India,227,,BDSF/NDFB,,56,0,-4.3174882,1,3.258096,10.89607,2,8,7.46206,13.69211,0,0,0
313,1995,750,India,227,,BDSF/NDFB,,39,0,-4.3720765,1,3.258096,10.89607,3,8,7.5113058,13.7101,0,1,56
313,1996,750,India,227,,BDSF/NDFB,,0,0,-4.3720765,1,3.258096,10.89607,4,9,7.587564,13.72774,0,1,39
313,1997,750,India,227,,BDSF/NDFB,,45,0,-4.6177487,1,3.5553479,10.89607,5,9,7.6276369,13.75315,0,0,0
313,1998,750,India,227,,BDSF/NDFB,,60,0,-4.6697087,1,3.4657359,10.89607,6,9,7.6846876,13.7697,0,1,45
313,1999,750,India,227,,BDSF/NDFB,,0,0,-4.6347709,1,3.6635621,10.89607,7,9,7.7490163,13.79757,0,1,60
313,2000,750,India,227,,BDSF/NDFB,,50,0,-4.5251274,1,3.3322051,10.89607,8,9,7.8401713,13.81356,0,0,0
313,2001,750,India,227,,BDSF/NDFB,,44,0,-4.1804471,1,4.356709,10.89607,9,9,7.8799915,13.82908,0,1,50
313,2002,750,India,227,,BDSF/NDFB,,73,0,-4.1430097,1,3.806663,10.89607,10,9,7.9320245,13.84984,3.8501475,1,44
313,2003,750,India,227,,BDSF/NDFB,,0,0,-4.3887157,1,4.6347289,10.89607,11,9,7.9816136,13.8655,0,1,73
313,2004,750,India,227,,BDSF/NDFB,,0,0,-4.3954496,1,3.4339869,10.89607,12,9,8.0748138,13.88136,3.5553482,0,0
313.10001,1995,750,India,170,,BLTF,,0,,,1,3.258096,10.89607,,8,7.5113058,13.7101,0,0,0
313.10001,1996,750,India,170,,BLTF,,37,0,,1,3.89182,10.89607,,9,7.587564,13.72774,0,0,0
313.10001,1997,750,India,170,,BLTF,,0,0,,1,4.7449322,10.89607,,9,7.6276369,13.75315,0,1,37
313.10001,1998,750,India,170,,BLTF,,31,0,,1,4.025352,10.89607,,9,7.6846876,13.7697,0,0,0
313.10001,1999,750,India,170,,BLTF,,0,0,,1,4.0604429,10.89607,,9,7.7490163,13.79757,0,1,31
313.10001,2000,750,India,170,,BLTF,,0,0,,1,4.5538769,10.89607,,9,7.8401713,13.81356,0,0,0
313.10001,2001,750,India,170,,BLTF,,0,0,,1,4.8283138,10.89607,,9,7.8799915,13.82908,0,0,0
313.10001,2002,750,India,170,,BLTF,,0,0,,1,4.0943451,10.89607,,9,7.9320245,13.84984,3.8501475,0,0
313.10001,2003,750,India,170,,BLTF,,0,0,,1,3.7612,10.89607,,9,7.9816136,13.8655,0,0,0
314,2000,,,,,,,0,,,,,,,,,,4.4188404,0,0
319,1989,135,Peru,95,,MRTA,,0,,-3.1780539,1,7.4593391,13.67213,2,7,8.1678829,9.9371157,0,,
319,1990,135,Peru,95,,MRTA,,0,0,-3.1780539,1,6.954639,13.67213,3,7,7.9907494,9.9576445,0,0,0
319,1991,135,Peru,95,,MRTA,,0,0,-3.0445225,1,7.1530519,13.67213,4,8,8.0034838,9.9790115,0,0,0
319,1992,135,Peru,95,,MRTA,,0,0,-2.7725887,1,6.892642,13.67213,5,8,8.0173731,9.9987068,0,0,0
319,1993,135,Peru,95,,MRTA,,0,0,-2.799022,1,6.403574,13.67213,6,-3,8.0121374,10.01922,0,0,0
321,1997,775,Burma,228,,UWSA,,0,,-2.3787465,1,4.8751969,8.8870773,0,-7,6.4754329,10.7347,6.5072775,0,0
322,1990,775,Burma,24,,ABSDF,,0,,-2.7593436,1,3.258096,13.00417,0,-6,6.5381398,10.61155,0,0,0
322,1991,775,Burma,24,,ABSDF,,0,0,-2.453408,1,3.258096,13.00417,1,-7,6.3350544,10.62992,0,0,0
322,1992,775,Burma,24,,ABSDF,,0,0,-2.4005654,1,3.258096,13.00417,2,-7,6.3699012,10.6347,4.3694477,0,0
322,1993,775,Burma,24,,ABSDF,,0,0,-2.8302178,1,0,13.00417,3,-7,6.3919172,10.65332,0,0,0
322,1994,775,Burma,24,,ABSDF,,0,0,-2.7206292,1,3.258096,13.00417,4,-7,6.4150968,10.67165,0,0,0
323,1991,775,Burma,25,,Arakan Rohingya Islamic Front,,0,0,-2.453408,1,3.9318261,11.54199,0,-7,6.3350544,10.62992,0,0,0
323,1992,775,Burma,25,,Arakan Rohingya Islamic Front,,0,0,-2.4005654,1,3.258096,11.54199,1,-7,6.3699012,10.6347,4.3694477,0,0
325,1992,750,India,152,,PLA,,0,,,1,3.258096,10.54912,13,8,7.3672285,13.65494,0,0,0
325,1993,750,India,152,,PLA,,0,0,,1,3.258096,10.54912,14,8,7.4092336,13.67374,4.0430512,0,0
325,1994,750,India,152,,PLA,,0,0,,1,3.258096,10.54912,15,8,7.46206,13.69211,0,0,0
325,1995,750,India,152,,PLA,,0,0,,1,3.258096,10.54912,16,8,7.5113058,13.7101,0,0,0
325,1996,750,India,152,,PLA,,0,0,,1,3.367296,10.54912,17,9,7.587564,13.72774,0,0,0
325,1997,750,India,152,,PLA,,0,0,,1,3.258096,10.54912,18,9,7.6276369,13.75315,0,0,0
325,1998,750,India,152,,PLA,,0,0,,1,3.258096,10.54912,19,9,7.6846876,13.7697,0,0,0
325,1999,750,India,152,,PLA,,0,0,,1,3.4657359,10.54912,20,9,7.7490163,13.79757,0,0,0
325,2000,750,India,152,,PLA,,0,0,-4.5251274,1,3.4657359,10.54912,21,9,7.8401713,13.81356,0,0,0
325,2004,750,India,152,,PLA,,0,,,1,4.1108742,10.54912,25,9,8.0748138,13.88136,3.5553482,0,0
325,2005,750,India,152,,PLA,,0,0,,1,3.583519,10.54912,26,9,8.1650791,13.89687,0,0,0
325,2006,750,India,152,,PLA,,0,0,,1,4.234107,10.54912,27,9,,13.91202,3.2580965,0,0
326,1996,775,Burma,26,,BMA,,0,,-2.5133061,1,4.3944492,11.13783,0,-7,6.4551988,10.71677,4.6913481,0,0
326,1997,775,Burma,26,,BMA,,0,0,-2.3787465,1,0,11.13783,1,-7,6.4754329,10.7347,6.5072775,0,0
327,1995,700,Afghanistan,137,,Taliban,,0,,1.6454484,1,8.5295172,13.17312,0,0,6.8293071,9.8239031,0,0,0
327,1996,700,Afghanistan,137,,Taliban,,0,0,1.2286655,0,8.0199413,13.17312,1,0,6.7453895,9.8863926,0,0,0
327,2002,700,Afghanistan,137,,Taliban,,0,,,1,0,13.17312,7,0,6.0590296,10.00243,0,0,0
327,2003,700,Afghanistan,137,"Australia, Denmark, France, Germany, Italy, Netherlands, New Zealand, Norway, Poland, Romania, United Kingdom, United States of America",Taliban,,0,-2.7725887,-1.3862944,0,5.869297,13.17312,8,0,6.3040099,10.0402,0,0,0
327,2004,700,Afghanistan,137,"Belgium, Canada, Czech Republic, France, Germany, Italy, Pakistan, Poland, Portugal, Romania, Slovakia, Spain, United Kingdom, United States of America",Taliban,,52,-2.7725887,-.95551133,0,6.43294,13.17312,9,0,6.4394784,10.03636,0,0,0
327,2005,700,Afghanistan,137,"Australia, Belgium, Canada, Denmark, France, Germany, Italy, Netherlands, Norway, Pakistan, Poland, Romania, Slovakia, Spain, United Kingdom, United States of America",Taliban,,98,-3.3322046,-1.6486586,0,7.1459851,13.17312,10,0,6.4485888,10.03245,0,1,52
327,2006,700,Afghanistan,137,####################################################################################################################################################################################################################################################,Taliban,,107,-3.583519,-1.6376088,0,8.0583277,13.17312,11,0,,10.02858,0,1,98
327,2007,700,Afghanistan,137,####################################################################################################################################################################################################################################################,Taliban,,49,-3.583519,-1.6094379,0,8.6706009,13.17312,12,0,,10.02464,0,1,107
327,2008,700,Afghanistan,137,####################################################################################################################################################################################################################################################,Taliban,,95,-3.8286414,-1.7227665,0,8.4255161,13.17312,13,0,,10.02074,0,1,49
330,1991,640,Turkey,188,,Devrimci Sol,,0,,-5.0803685,1,3.713572,12.91473,4,9,8.2908268,10.93486,0,0,0
330,1992,640,Turkey,188,,Devrimci Sol,,0,0,-4.153028,1,4.2046928,12.91473,5,9,8.3205013,10.95614,0,0,0
333,1989,640,Turkey,159,,PKK/Kadek,,74,,-6.4769726,0,5.4293461,10.94457,6,7,8.1609211,10.89145,0,,
333,1990,640,Turkey,159,,PKK/Kadek,,61,0,-5.2242093,0,5.505332,10.94457,7,9,8.1641235,10.91314,0,1,74
333,1991,640,Turkey,159,,PKK/Kadek,,49,0,-5.1159959,1,5.7203121,10.94457,8,9,8.2908268,10.93486,0,1,61
333,1992,640,Turkey,159,,PKK/Kadek,,216,0,-4.1016436,1,7.325808,10.94457,9,9,8.3205013,10.95614,0,1,49
333,1993,640,Turkey,159,,PKK/Kadek,,404,0,-4.0173836,0,7.649693,10.94457,10,9,8.37638,10.97509,0,1,216
333,1994,640,Turkey,159,,PKK/Kadek,,205,0,-3.8167129,0,8.2943001,10.94457,11,8,8.4714756,10.99358,0,1,404
333,1995,640,Turkey,159,,PKK/Kadek,,96,0,-3.8167129,0,8.0317106,10.94457,12,8,8.4165087,11.01165,0,1,205
333,1996,640,Turkey,159,,PKK/Kadek,,0,0,-3.9120231,0,8.170186,10.94457,13,8,8.4659395,11.02913,0,1,96
333,1997,640,Turkey,159,,PKK/Kadek,,0,0,-4.3174882,0,8.3542032,10.94457,14,8,8.5204782,11.04607,0,0,0
333,1998,640,Turkey,159,,PKK/Kadek,,69,0,-4.6921816,0,7.5771222,10.94457,15,7,8.6007805,11.06265,0,0,0
333,1999,640,Turkey,159,,PKK/Kadek,,31,0,-4.7874918,0,7.2470808,10.94457,16,7,8.6236305,11.07409,0,1,69
333,2000,640,Turkey,159,,PKK/Kadek,,0,0,-4.7874918,0,5.1590552,10.94457,17,7,8.5978508,11.09051,0,1,31
333,2001,640,Turkey,159,,PKK/Kadek,,0,0,-4.7004805,0,4.4067192,10.94457,18,7,8.6507778,11.10633,0,0,0
333,2002,640,Turkey,159,,PKK/Kadek,,0,0,-4.7004805,0,4.0430508,10.94457,19,7,8.5897856,11.13262,0,0,0
333,2003,640,Turkey,159,,PKK/Kadek,,0,0,-4.7004805,0,4.3820271,10.94457,20,7,8.6223116,11.14623,0,0,0
333,2004,640,Turkey,159,,PKK/Kadek,,0,0,-4.6051702,0,5.1984968,10.94457,21,7,8.6830072,11.15954,0,0,0
333,2005,640,Turkey,159,,PKK/Kadek,,0,0,-4.4741421,1,5.8021178,10.94457,22,7,8.7775173,11.17257,0,0,0
333,2006,640,Turkey,159,,PKK/Kadek,,0,0,-4.8283138,0,5.3518581,10.94457,23,7,,11.18532,0,0,0
333,2007,640,Turkey,159,,PKK/Kadek,,0,0,-4.8283138,0,6.1290498,10.94457,24,7,,11.19786,0,0,0
333,2008,640,Turkey,159,,PKK/Kadek,,0,0,-5.1159959,0,6.2422228,10.94457,25,7,,11.21013,0,0,0
336,1994,750,India,152,,UNLF,,0,,,1,3.258096,10.54912,1,8,7.46206,13.69211,0,0,0
336,1995,750,India,152,,UNLF,,0,0,,1,3.258096,10.54912,2,8,7.5113058,13.7101,0,0,0
336,1996,750,India,152,,UNLF,,0,0,,1,3.367296,10.54912,3,9,7.587564,13.72774,0,0,0
336,1997,750,India,152,,UNLF,,0,0,,1,3.258096,10.54912,4,9,7.6276369,13.75315,0,0,0
336,1998,750,India,152,,UNLF,,0,0,,1,3.258096,10.54912,5,9,7.6846876,13.7697,0,0,0
336,1999,750,India,152,,UNLF,,0,0,-4.6347709,1,3.4657359,10.54912,6,9,7.7490163,13.79757,0,0,0
336,2000,750,India,152,,UNLF,,0,0,,1,3.4657359,10.54912,7,9,7.8401713,13.81356,0,0,0
336,2001,750,India,152,,UNLF,,0,0,,1,0,10.54912,8,9,7.8799915,13.82908,0,0,0
336,2002,750,India,152,,UNLF,,0,0,,1,0,10.54912,9,9,7.9320245,13.84984,3.8501475,0,0
336,2003,750,India,152,,UNLF,,0,0,,1,3.3322051,10.54912,10,9,7.9816136,13.8655,0,0,0
336,2004,750,India,152,,UNLF,,0,0,,1,4.1108742,10.54912,11,9,8.0748138,13.88136,3.5553482,0,0
336,2005,750,India,152,,UNLF,,0,0,,1,3.583519,10.54912,12,9,8.1650791,13.89687,0,0,0
336,2006,750,India,152,,UNLF,,0,0,,1,4.234107,10.54912,13,9,,13.91202,3.2580965,0,0
336,2007,750,India,152,,UNLF,,0,0,,1,4.0604429,10.54912,14,9,,13.92681,3.5263605,0,0
336,2008,750,India,152,,UNLF,,0,0,,1,4.6051698,10.54912,15,9,,13.94128,0,0,0
337,1989,910,Papua New Guinea,174,,BRA,,0,,-2.7725887,0,3.258096,8.9454575,0,4,7.9324121,8.1766729,0,,
337,1990,910,Papua New Guinea,174,,BRA,,0,0,-2.7725887,0,3.871201,8.9454575,1,4,7.8891783,8.1969881,0,0,0
337,1991,910,Papua New Guinea,174,,BRA,,0,0,-1.3862944,0,0,8.9454575,2,4,7.8461833,8.2155476,0,0,0
337,1992,910,Papua New Guinea,174,,BRA,,0,0,-1.3862944,0,3.6635621,8.9454575,3,4,7.9259381,8.2353611,0,0,0
337,1993,910,Papua New Guinea,174,,BRA,,0,0,-.69314724,0,3.401197,8.9454575,4,4,7.8065863,8.2550488,0,0,0
337,1994,910,Papua New Guinea,174,,BRA,,0,0,-.69314724,0,3.3322051,8.9454575,5,4,8.0022526,8.2743568,0,0,0
337,1995,910,Papua New Guinea,174,,BRA,,0,0,-.69314724,0,3.4965079,8.9454575,6,4,8.032958,8.2932997,0,0,0
337,1996,910,Papua New Guinea,174,,BRA,,0,0,-.28768209,0,4.2904601,8.9454575,7,4,8.0276394,8.3123808,3.5263605,0,0
338,1997,750,India,152,,KNF,,0,,-4.4354272,1,3.8286409,10.54912,4,9,7.6276369,13.75315,0,0,0
340,1990,770,Pakistan,209,,MQM,,0,,,1,5.02388,8.365634,0,8,7.4606228,11.60039,3.8918202,0,0
340,1995,770,Pakistan,209,,MQM,,0,,-6.3750248,0,4.6443911,8.365634,5,8,7.689147,11.74774,0,0,0
340,1996,770,Pakistan,209,,MQM,,0,0,-6.3750248,0,3.7376699,8.365634,6,8,7.7406425,11.7743,0,0,0
341,2001,343,Macedonia,223,,UCK [Ushtria Clirimtare Kombetare: National Liberation Army],,0,,-1.4469191,0,4.2904601,9.8495102,1,6,8.5699244,7.6128311,0,0,0
342,1989,100,Colombia,92,,ELN,,0,,-2.8134105,1,5.46806,13.91009,24,8,8.2764559,10.34628,0,,
342,1990,100,Colombia,92,,ELN,,0,0,-2.8649621,1,6.1633148,13.91009,25,8,8.3279295,10.36454,4.5325994,0,0
342,1991,100,Colombia,92,,ELN,,0,0,-2.850147,1,6.5875502,13.91009,26,8,8.3916254,10.38282,3.7612002,0,0
342,1992,100,Colombia,92,,ELN,,0,0,-2.7654202,1,6.6320019,13.91009,27,9,8.4304972,10.39943,0,0,0
342,1993,100,Colombia,92,,ELN,,0,0,-3.4375651,1,5.2781148,13.91009,28,9,8.4602079,10.41607,0,0,0
342,1994,100,Colombia,92,,ELN,,0,0,-2.8794725,1,7.0246491,13.91009,29,9,8.5103722,10.43267,0,0,0
342,1995,100,Colombia,92,,ELN,,0,0,-2.8794725,1,6.71417,13.91009,30,9,8.5773268,10.44929,0,0,0
342,1996,100,Colombia,92,,ELN,,0,0,-2.8494403,1,7.0842271,13.91009,31,7,8.6301613,10.46593,0,0,0
342,1997,100,Colombia,92,,ELN,,0,0,-2.7808418,1,6.3189678,13.91009,32,7,8.6639977,10.48083,0,0,0
342,1998,100,Colombia,92,,ELN,,88,0,-2.2427666,1,6.8448148,13.91009,33,7,8.7017984,10.49576,0,0,0
342,1999,100,Colombia,92,,ELN,,0,0,-2.3407369,1,6.8394771,13.91009,34,7,8.6812334,10.61651,0,1,88
342,2000,100,Colombia,92,,ELN,,36,0,-2.4242821,1,6.9255948,13.91009,35,7,8.6671667,10.63499,0,0,0
342,2001,100,Colombia,92,,ELN,,25,0,-2.3210187,1,6.9782138,13.91009,36,7,8.7127075,10.65304,0,1,36
342,2002,100,Colombia,92,,ELN,,0,0,-2.309458,1,7.09091,13.91009,37,7,8.7156935,10.61658,0,1,25
342,2003,100,Colombia,92,,ELN,,0,0,-2.2531049,1,6.2166061,13.91009,38,7,8.7379227,10.62927,0,0,0
342,2004,100,Colombia,92,,ELN,,0,0,-2.154665,1,7.1188259,13.91009,39,7,8.7731247,10.64178,0,0,0
342,2005,100,Colombia,92,,ELN,,0,0,-2.154665,1,7.2370591,13.91009,40,7,8.8634739,10.65415,0,0,0
342,2006,100,Colombia,92,,ELN,,0,0,-2.154665,1,6.2205901,13.91009,41,7,,10.66637,0,0,0
342,2007,100,Colombia,92,,ELN,,0,0,-2.1972246,1,5.7620521,13.91009,42,7,,10.67833,0,0,0
342,2008,100,Colombia,92,,ELN,,0,0,-2.1972246,1,5.5012579,13.91009,43,7,,10.69026,0,0,0
343,1989,100,Colombia,92,,EPL,,0,,-2.8134105,1,5.46806,13.91009,21,8,8.2764559,10.34628,0,,
343,2004,100,Colombia,92,,EPL,,0,,,1,7.1188259,13.91009,36,7,8.7731247,10.64178,0,0,0
344,1989,850,Indonesia,134,,Fretilin,,0,,-6.1562724,0,4.4426508,9.865489,14,-7,7.5359907,12.0759,0,,
344,1992,850,Indonesia,134,,Fretilin,,0,,-6.8494196,0,3.688879,9.865489,17,-7,7.8614421,12.10838,3.713572,0,0
344,1997,850,Indonesia,134,,Fretilin,,0,,-6.9405451,0,3.8286409,9.865489,22,-7,8.2077179,12.19001,3.3672957,0,0
344,1998,850,Indonesia,134,,Fretilin,,0,0,-6.8977051,0,3.6635621,9.865489,23,-7,8.2631369,12.20541,3.9889841,0,0
347,1990,850,Indonesia,171,,GAM,,0,,-5.8289456,0,4.3040652,11.24593,0,-7,7.6435642,12.0959,0,0,0
347,1991,850,Indonesia,171,,GAM,,0,0,-5.8289456,0,3.5553479,11.24593,1,-7,7.7774782,12.09784,5.6489744,0,0
347,1999,850,Indonesia,171,,GAM,,0,,-5.9202371,0,4.7273879,11.24593,9,-5,8.1981859,12.23727,6.7968235,0,0
347,2000,850,Indonesia,171,,GAM,,0,0,-5.0005851,0,5.6454468,11.24593,10,6,8.1666336,12.25131,3.583519,0,0
347,2001,850,Indonesia,171,,GAM,,0,0,-5.0005851,0,5.3659759,11.24593,11,6,8.2353239,12.26485,3.6109178,0,0
347,2002,850,Indonesia,171,,GAM,,31,0,-5.0106354,0,4.7273879,11.24593,12,6,8.2785168,12.24838,3.9318256,0,0
347,2003,850,Indonesia,171,,GAM,,124,0,-5.0106354,0,6.1717,11.24593,13,6,8.3068256,12.26169,5.4638319,1,31
347,2004,850,Indonesia,171,,GAM,,75,0,-4.6051702,0,6.605298,11.24593,14,6,8.3492289,12.2749,0,1,124
347,2005,850,Indonesia,171,,GAM,,0,0,-4.6051702,0,5.3659759,11.24593,15,8,8.352807,12.28801,0,1,75
348,1994,365,Russia,206,,Republic of Chechnya,,0,,,1,5.4380789,9.9664354,0,3,9.0482988,11.90595,0,0,0
348,1995,365,Russia,206,,Republic of Chechnya,,0,0,-4.4800072,0,7.4702239,9.9664354,1,3,8.9625902,11.90475,4.9558272,0,0
348,1996,365,Russia,206,,Republic of Chechnya,,0,0,-4.8675346,0,7.909122,9.9664354,2,3,8.9111509,11.90344,3.7612002,0,0
348,1997,365,Russia,206,,Republic of Chechnya,,0,0,-4.7004805,0,0,9.9664354,3,3,8.851965,11.9032,0,0,0
348,1998,365,Russia,206,,Republic of Chechnya,,0,0,-4.7004805,0,0,9.9664354,4,3,8.900816,11.8989,0,0,0
348,1999,365,Russia,206,,Republic of Chechnya,,52,0,-4.1997051,1,8.6569548,9.9664354,5,3,8.8565674,11.90114,5.7430034,0,0
348,2000,365,Russia,206,,Republic of Chechnya,,0,0,-4.2304769,0,7.9752212,9.9664354,6,3,8.9393291,11.89952,7.3765082,1,52
348,2001,365,Russia,206,,Republic of Chechnya,,0,0,-4.2304769,0,6.6656842,9.9664354,7,6,9.1338329,11.89774,5.2417469,0,0
348,2002,365,Russia,206,,Republic of Chechnya,,0,0,-5.2113061,0,6.625392,9.9664354,8,6,9.2019539,11.8912,5.3278761,0,0
348,2003,365,Russia,206,,Republic of Chechnya,,59,0,-5.6167712,0,6.1758671,9.9664354,9,6,9.2881327,11.8866,0,0,0
348,2004,365,Russia,206,,Republic of Chechnya,,108,0,-5.7503023,0,7.0492549,9.9664354,10,6,9.410634,11.88149,0,1,59
348,2005,365,Russia,206,,Republic of Chechnya,,0,0,-6.0867748,0,6.505784,9.9664354,11,6,9.5010681,11.87632,0,1,108
348,2006,365,Russia,206,,Republic of Chechnya,,0,0,-6.0867748,0,5.5606818,9.9664354,12,6,,11.8714,0,0,0
348,2007,365,Russia,206,,Republic of Chechnya,,0,0,-5.9044533,0,4.9904332,9.9664354,13,6,,11.86701,0,0,0
349,1996,790,Nepal,72,,CPN-M/UPF,,0,,,1,3.806663,11.17335,0,5,7.0752087,9.9737597,3.3322046,0,0
349,1997,790,Nepal,72,,CPN-M/UPF,,0,0,,1,3.713572,11.17335,1,5,7.1156468,9.9442453,0,0,0
349,1998,790,Nepal,72,,CPN-M/UPF,,0,0,-3.3672957,0,5.5254531,11.17335,2,5,7.1502466,10.02531,4.6728287,0,0
349,1999,790,Nepal,72,,CPN-M/UPF,,50,0,-3.7727609,0,5.0751739,11.17335,3,5,7.1580238,10.03658,4.4998097,0,0
349,2000,790,Nepal,72,,CPN-M/UPF,,47,0,-4.0604429,0,5.5645199,11.17335,4,6,7.2056575,10.05985,4.0775375,1,50
349,2001,790,Nepal,72,,CPN-M/UPF,,66,0,-2.9618306,0,6.0637851,11.89659,5,6,7.2591233,10.08289,4.3174882,1,47
349,2002,790,Nepal,72,,CPN-M/UPF,,212,0,-2.388763,0,8.2809649,11.89659,6,6,7.3202357,10.0831,5.6167712,1,66
349,2003,790,Nepal,72,,CPN-M/UPF,,193,0,-2.2934527,0,7.2019162,11.89659,7,-6,7.3111715,10.07327,5.2882671,1,212
349,2004,790,Nepal,72,,CPN-M/UPF,,400,0,-1.9832977,0,7.5395589,11.89659,8,-6,7.3376985,10.09617,5.1761498,1,193
349,2005,790,Nepal,72,,CPN-M/UPF,,187,0,-2.1202636,0,7.0076008,11.89659,9,-6,7.4283333,10.11848,4.6913481,1,400
349,2006,790,Nepal,72,,CPN-M/UPF,,62,0,-2.1202636,0,6.1268692,11.89659,10,-6,,10.14026,3.871201,1,187
350,1993,365,Russia,204,,Parliamentary forces,,0,,-3.3141861,0,4.9836068,8.3986349,0,5,9.1622028,11.90706,0,0,0
352,2003,,,,,,,0,,,,,,,,,,0,0,0
353,1992,702,Tajikistan,200,,UTO,,0,,1.6739764,0,8.1071177,10.57063,0,-2,7.6202149,8.6059361,3.5553482,0,0
